graph_file,wall_min,wall_max,wall_mean,wall_std,cum_min,cum_max,cum_mean,cum_std,mem_min_MB,mem_max_MB,mem_mean_MB,mem_std_MB,gfa_S,gfa_L,gfa_P,size_graph_MB
/scratch/user/mall0133/Human_feces/SRR18490951/flye_output/assembly_graph.gfa,0.28222380951046944,0.6874511763453484,0.3244954276829958,0.12753611858268063,0.6458586970000001,1.45767528,0.7309977803000001,0.2553419511143778,2.0776443481445312,2.0776443481445312,2.0776443481445312,0.0,2983,857,2866,118.8888053894043
/scratch/user/mall0133/Human_feces/SRR18490961/flye_output/assembly_graph.gfa,0.5822944827377796,1.1075620278716087,0.6378434054553509,0.1650519198001859,1.3426419960000007,2.3936588530000003,1.4545061775,0.3300077143095008,3.1315231323242188,3.1315231323242188,3.1315231323242188,0.0,5002,1416,4847,269.0796298980713
/scratch/user/mall0133/Human_feces/SRR18491036/flye_output/assembly_graph.gfa,0.3252965323626995,0.6354476995766163,0.35777578242123126,0.0975681205407639,0.742762959,1.3632915429999999,0.8076809234000001,0.19523214717254683,2.5904159545898438,2.5904159545898438,2.5904159545898438,0.0,5384,757,5265,116.22659206390381
/scratch/user/mall0133/Human_feces/SRR18491148/flye_output/assembly_graph.gfa,0.43515511974692345,1.0122928209602833,0.5005467429757118,0.17984004607979398,1.0053540630000002,2.158633958000001,1.1344800675000002,0.35990082196415396,3.3738479614257812,3.3738479614257812,3.3738479614257812,0.0,4216,1943,3960,196.32690334320068
/scratch/user/mall0133/Human_feces/SRR18491176/flye_output/assembly_graph.gfa,0.7873106971383095,1.3402196541428566,0.845516650378704,0.17382969823117128,1.8238679120000003,2.93050004,1.9406739851,0.34782065281396535,6.071868896484375,6.071868896484375,6.071868896484375,0.0,6362,3930,5860,373.55083751678467
/scratch/user/mall0133/Human_feces/SRR18491204/flye_output/assembly_graph.gfa,0.4876631684601307,0.8622402735054493,0.5268201272934675,0.11785823157980915,1.131674258,1.879999178,1.2097076043000001,0.23552506084116875,3.108245849609375,3.108245849609375,3.108245849609375,0.0,4775,1472,4568,226.96691703796387
/scratch/user/mall0133/Human_feces/SRR18491300/flye_output/assembly_graph.gfa,0.6206661053001881,1.1297527439892292,0.6730908691883087,0.16045896282660596,1.4253932650000003,2.444614654,1.5310715772,0.3209978293226557,5.752655029296875,5.752655029296875,5.752655029296875,0.0,6109,3618,5602,267.54713916778564
/scratch/user/mall0133/Human_feces/SRR18491309/flye_output/assembly_graph.gfa,0.319074809551239,0.7251728773117065,0.3612383767962456,0.1278759808238412,0.7417284899999999,1.5545442900000004,0.8259939213,0.2559910343592255,2.0629348754882812,2.0629348754882812,2.0629348754882812,0.0,3097,797,3012,149.9624481201172
/scratch/user/mall0133/Human_feces/SRR18491312/flye_output/assembly_graph.gfa,0.3919833190739155,0.7483208440244198,0.4290613655000925,0.11218715601787209,0.914124629,1.6285424570000002,0.9891051886,0.2247068823839595,2.38958740234375,2.38958740234375,2.38958740234375,0.0,3113,1180,2960,196.22453498840332
/scratch/user/mall0133/Human_feces/SRR18491319/flye_output/assembly_graph.gfa,0.4241791032254696,0.9369551725685596,0.4773502204567194,0.16149832250081486,0.9862044649999998,2.013236207999999,1.0929731069,0.3233654659427879,2.821807861328125,2.821807861328125,2.821807861328125,0.0,3521,1500,3312,206.14977931976318
/scratch/user/mall0133/MFD-LR/ERR10750395/flye_output/assembly_graph.gfa,0.5664364621043205,0.8340577259659767,0.5953913487493991,0.08387059316297972,1.2736813999999996,1.8099885390000001,1.3318119908000001,0.16804143964432658,6.301483154296875,6.301483154296875,6.301483154296875,0.0,14008,610,13931,134.57393550872803
/scratch/user/mall0133/MFD-LR/ERR11523645/flye_output/assembly_graph.gfa,17.152442526072264,20.994106769561768,17.583272813633084,1.1988773064163216,38.252532469,45.94372119900002,39.13058652030001,2.394870840542267,223.40958404541016,223.40958404541016,223.40958404541016,0.0,265655,138055,248552,5117.661624908447
/scratch/user/mall0133/MFD-LR/ERR11561019/flye_output/assembly_graph.gfa,8.68954711407423,11.770611349493265,9.015442938730121,0.9681863016082207,19.688266152,25.841771366000003,20.337846877500002,1.9341677332299652,83.44034576416016,83.44034576416016,83.44034576416016,0.0,141335,29954,137621,3018.871796607971
/scratch/user/mall0133/MFD-LR/ERR10750395/flye_output/assembly_graph.gfa,0.5637924484908581,0.5676071792840958,0.5656348656862974,0.0012800303862478902,1.2686254360000002,1.2759534739999998,1.2727507900000001,0.0027088450311942716,6.301483154296875,6.301483154296875,6.301483154296875,0.0,14008,610,13931,134.57393550872803
