graph_file,wall_min,wall_max,wall_mean,wall_std,cum_min,cum_max,cum_mean,cum_std,mem_min_MB,mem_max_MB,mem_mean_MB,mem_std_MB,gfa_S,gfa_L,gfa_P,size_graph_MB
/scratch/user/mall0133/Human_feces/SRR18490951/flye_output/assembly_graph.gfa,3.5526471696794033,4.146402608603239,3.6468098640441893,0.17677475781734112,34.43500716600004,36.30142715000002,34.91892260510001,0.5141688248246206,123.83971405029297,123.83971405029297,123.83971405029297,0.0,2983,857,2866,118.8888053894043
/scratch/user/mall0133/Human_feces/SRR18490961/flye_output/assembly_graph.gfa,6.735357090830803,7.014498859643936,6.799402349814772,0.08067206618242193,65.84338258199998,67.97136425,66.3852948466,0.6108428691230093,278.78245544433594,278.78245544433594,278.78245544433594,0.0,5002,1416,4847,269.0796298980713
/scratch/user/mall0133/Human_feces/SRR18491036/flye_output/assembly_graph.gfa,4.527912154793739,4.580204386264086,4.549929205700755,0.01808254982629311,41.705903752,42.22991288900002,41.93608994860001,0.17007338504627664,129.75416564941406,129.75416564941406,129.75416564941406,0.0,5384,757,5265,116.22659206390381
/scratch/user/mall0133/Human_feces/SRR18491148/flye_output/assembly_graph.gfa,6.0362232737243176,6.120276685804129,6.079012110084295,0.024716039433655735,59.869835760000036,60.677252523,60.24807990660001,0.21790685399590645,204.326416015625,204.326416015625,204.326416015625,0.0,4216,1943,3960,196.32690334320068
/scratch/user/mall0133/Human_feces/SRR18491176/flye_output/assembly_graph.gfa,12.369499512016773,12.484780792146921,12.441969231888653,0.03994035572245194,129.55111902699994,130.67988303600006,130.2464584918,0.3918333455673045,386.64361572265625,386.64361572265625,386.64361572265625,0.0,6362,3930,5860,373.55083751678467
/scratch/user/mall0133/Human_feces/SRR18491204/flye_output/assembly_graph.gfa,6.238966278731823,6.300123553723097,6.255130494013429,0.018474744452786244,61.11947469199999,61.73124204999998,61.2895535664,0.18634928724497443,237.7505340576172,237.7505340576172,237.7505340576172,0.0,4775,1472,4568,226.96691703796387
/scratch/user/mall0133/Human_feces/SRR18491300/flye_output/assembly_graph.gfa,9.98596689850092,10.126107189804316,10.060842816159129,0.043217812286335096,102.58723243100006,104.12497139999996,103.3810872149,0.472814751926156,280.60826873779297,280.60826873779297,280.60826873779297,0.0,6109,3618,5602,267.54713916778564
/scratch/user/mall0133/Human_feces/SRR18491309/flye_output/assembly_graph.gfa,3.8205881230533123,3.858936071395874,3.8333523094654085,0.012000800646036265,36.80898605599999,37.20677911499999,36.9361476006,0.12053327205407104,157.92977905273438,157.92977905273438,157.92977905273438,0.0,3097,797,3012,149.9624481201172
/scratch/user/mall0133/Human_feces/SRR18491312/flye_output/assembly_graph.gfa,4.74609912186861,4.795989688485861,4.771938931196928,0.014432891256398978,47.05851669800003,47.76137841899999,47.3424719824,0.19844272778406016,200.8923568725586,200.8923568725586,200.8923568725586,0.0,3113,1180,2960,196.22453498840332
/scratch/user/mall0133/Human_feces/SRR18491319/flye_output/assembly_graph.gfa,5.477368909865618,5.561103872954845,5.498689358681441,0.025132352099275328,54.73520600699998,55.579205517000005,54.9572733517,0.2491910055146423,205.4225616455078,205.4225616455078,205.4225616455078,0.0,3521,1500,3312,206.14977931976318
/scratch/user/mall0133/MFD-LR/ERR10750395/flye_output/assembly_graph.gfa,8.370239734649658,8.417336445301771,8.388183920457958,0.01722052462712006,71.16938983699998,71.58526502699998,71.34395482849999,0.137093153294248,170.45482635498047,170.45482635498047,170.45482635498047,0.0,14008,610,13931,134.57393550872803
/scratch/user/mall0133/MFD-LR/ERR11523645/flye_output/assembly_graph.gfa,725.0564076714218,728.6508952155709,726.3958675745874,1.3752868552272324,8442.604502732,8486.132344555,8458.7558405361,15.722017151550308,5822.38996887207,5822.38996887207,5822.38996887207,0.0,265655,138055,248552,5117.661624908447
/scratch/user/mall0133/MFD-LR/ERR11561019/flye_output/assembly_graph.gfa,125.41994648054242,127.42537356540561,125.91818773448468,0.5972188509043189,1157.3255903650004,1165.6144541989995,1160.8806006789005,2.763988047544079,3374.694755554199,3374.694755554199,3374.694755554199,0.0,141335,29954,137621,3018.871796607971
/scratch/user/mall0133/MFD-LR/ERR10750395/flye_output/assembly_graph.gfa,8.331727884709835,8.515231288969517,8.38931374065578,0.053085618287508754,70.78336441199998,72.054906124,71.30102086389999,0.37447874046843854,170.45482635498047,170.45482635498047,170.45482635498047,0.0,14008,610,13931,134.57393550872803
