GFA file,runs,elapsed_avg_s,elapsed_min_s,elapsed_max_s,elapsed_std_s,rss_avg_kb,rss_min_kb,rss_max_kb,rss_std_kb,elapsed_avg_mmss,elapsed_min_mmss,elapsed_max_mmss,elapsed_mmsstd_mmss,rss_avg_gb,rss_min_gb,rss_max_gb,rss_std_gb
/scratch/user/mall0133/MFD-LR/ERR10750395/final_contig_graph.gfa,10,12.596,12.09,13.5,0.3791276536706046,146245.2,146128,146320,85.58400681331474,0:12.60,0:12.09,0:13.50,0:00.38,0.13947029113769532,0.1393585205078125,0.1395416259765625,8.161926919299578e-05
/scratch/user/mall0133/MFD-LR/ERR11523645/final_contig_graph.gfa,10,156.078,149.16,169.89,6.836631399226432,570273.2,570068,571012,311.4927500493816,2:36.08,2:29.16,2:49.89,0:06.84,0.5438549041748046,0.5436592102050781,0.5445594787597656,0.0002970626354688469
/scratch/user/mall0133/MFD-LR/ERR11561019/final_contig_graph.gfa,10,87.557,83.47,95.58,4.152878653549981,359723.6,359688,359988,92.97932864651192,1:27.56,1:23.47,1:35.58,0:04.15,0.3430591583251953,0.34302520751953125,0.3433113098144531,8.867199768687431e-05
/scratch/user/mall0133/MFD-LR/ERR11593880/final_contig_graph.gfa,10,267.512,253.17,327.54,22.5747138778472,757461.2,756104,758344,666.8054522205983,4:27.51,4:13.17,5:27.54,0:22.57,0.7223712921142578,0.7210769653320312,0.7232131958007812,0.0006359152338224395
/scratch/user/mall0133/MFD-LR/ERR12040030/final_contig_graph.gfa,10,298.007,292.57,303.04,3.465134437026476,1006742.8,1006520,1007100,197.0633287944684,4:58.01,4:52.57,5:03.04,0:03.47,0.9601047515869141,0.9598922729492188,0.9604454040527344,0.00018793423537680472
