graph_file,wall_min,wall_max,wall_mean,wall_std,cum_min,cum_max,cum_mean,cum_std,mem_min_MB,mem_max_MB,mem_mean_MB,mem_std_MB,gfa_S,gfa_L,gfa_P,size_graph_MB
/scratch/user/mall0133/Tara_Oceans_data/assemblies/ERR2752151/metaspades_output/assembly_graph_after_simplification.gfa,499.68107641488314,510.7479238882661,503.3687596708536,3.5030681987462677,990.3563415360001,1008.0537283140002,997.5357803287002,5.7154771008957805,16079.780517578125,16079.780517578125,16079.780517578125,0.0,11949137,13199576,0,2651.826189994812
/scratch/user/mall0133/Tara_Oceans_data/assemblies/ERR2752163/metaspades_output/assembly_graph_after_simplification.gfa,330.8594479560852,334.7089874781668,332.73984767980875,1.0930338962977453,663.9437913880002,671.169343725,667.4220873988,2.0148012703103824,10214.987434387207,10214.987434387207,10214.987434387207,0.0,8896480,8483013,0,2499.7974824905396
/scratch/user/mall0133/Tara_Oceans_data/assemblies/ERR2752162/metaspades_output/assembly_graph_after_simplification.gfa,296.60267655178905,298.0949332304299,297.3271091353148,0.5762826211030415,596.3413160690001,599.9062603799998,597.9534197642,1.4695522752392547,9306.026008605957,9306.026008605957,9306.026008605957,0.0,7831451,7569780,0,2190.5791940689087
/scratch/user/mall0133/Tara_Oceans_data/assemblies/ERR2752160/metaspades_output/assembly_graph_after_simplification.gfa,309.86011730879545,311.52505715563893,310.57012644186614,0.48308286175998927,629.7243632780002,632.8031730690002,631.0320621854,0.9518730291625072,9833.776100158691,9833.776100158691,9833.776100158691,0.0,7841782,8228939,0,2047.0038261413574
/scratch/user/mall0133/Tara_Oceans_data/assemblies/ERR2752150/metaspades_output/assembly_graph_after_simplification.gfa,234.6422087624669,235.65870317071676,235.26042023710906,0.3024760301530169,466.56464412800005,469.26225777199994,468.0305585464,0.7977644267245102,7706.5400314331055,7706.5400314331055,7706.5400314331055,0.0,6108040,6156615,0,1684.1716051101685
/scratch/user/mall0133/Tara_Oceans_data/assemblies/ERR2752154/metaspades_output/assembly_graph_after_simplification.gfa,223.83062751963735,225.7285360582173,224.51516397967936,0.5341974742411438,454.56401821,458.57028786999996,456.32074715169995,1.1819249833321497,7366.449462890625,7366.449462890625,7366.449462890625,0.0,5950994,5763429,0,1480.9750509262085
/scratch/user/mall0133/Tara_Oceans_data/assemblies/ERR2752153/metaspades_output/assembly_graph_after_simplification.gfa,106.20346197485924,107.05153293907642,106.77402736544609,0.2570405715393305,208.850506337,210.24417300900004,209.76276512550004,0.4209875716492707,3409.8084106445312,3409.8084106445312,3409.8084106445312,0.0,3155580,2702847,0,1078.8023252487183
/scratch/user/mall0133/Tara_Oceans_data/assemblies/ERR594355/metaspades_output/assembly_graph_after_simplification.gfa,96.57613738998771,96.95985024422407,96.74397350773215,0.1408944102179187,187.08204269700005,187.950180473,187.50572577680003,0.28296502342002666,3120.000442504883,3120.000442504883,3120.000442504883,0.0,2895102,2390500,0,920.679313659668
/scratch/user/mall0133/Tara_Oceans_data/assemblies/ERR599362/metaspades_output/assembly_graph_after_simplification.gfa,110.53390968218446,111.56985365226865,111.10162451453508,0.29214235563374513,213.39882515900007,215.35171741199997,214.4396176059,0.5748048034909763,3704.0273208618164,3704.0273208618164,3704.0273208618164,0.0,3042694,2890816,0,814.6521511077881
/scratch/user/mall0133/Tara_Oceans_data/assemblies/ERR594375/metaspades_output/assembly_graph_after_simplification.gfa,61.3413643501699,62.006136652082205,61.56435894407332,0.20780574308011457,120.18101567500003,121.58341088299998,120.70087959250002,0.4043314449391495,1924.9886779785156,1924.9886779785156,1924.9886779785156,0.0,1978224,1443623,0,742.0384607315063
